auph,1600620
hae,313143
agti,1749704
aca,1739445
lila,1712184
verx,1806837
semr,1831840
fss,277509
ttgt,1293282
iboc,315709
indb,776901
sdgr,1490978
cytk,1061983
plxs,785786
mrcy,1049521
rlay,1812364
inmd,1742692
til,1789769
nuva,1142596
wll,1255474
kai,886346
vcyt,1384101
go,1771515
wire,850460
cent,887733
www,110471
fult,700564
bcc,1328581
hp,46765
opk,944809
utf,1275617
allo,1737287
alhc,1832466
fcfs,840489
cd,1807192
lpsn,1102993
ken,1611005
nhi,877860
jeld,1674335
ailih,18654
fubo,1484769
esrt,1541401
tr,98677
pvg,1508844
axnx,1603756
bmez,1785971
aaww,1135185
gms,1600438
crto,1576427
gbdc,1476765
ggal,1114700
cvet,1752836
irt,1466085
sanm,897723
ptxky,1545057
sho,1295810
pcrx,1396814
mdrx,1124804
onem,1404123
fbc,1033012
ptct,1070081
bke,885245
oas,1486159
save,1498710
fibk,860413
mgln,19411
adv,1776661
riot,1167419
olk,1835539
flgt,1674930
twnk,1644406
nzf,1137887
omab,1378239
ktos,1069258
epc,1096752
cstm,1563411
lgnd,886163
mog-a,67887
manu,1549107
uctt,1275014
thnpy,1792045
tgtx,1001316
kymr,1815442
cpk,19745
pipr,1230245
napa,1835256
colb,887343
wafd,936528
vgr,59440
rock,912562
evh,1628908
ng,1173420
gdv,1260729
nus,1021561
ccxi,1340652
mtx,891014
evbg,1437352
b,9984
vctr,1570827
ntct,1078075
wsfs,828944
sats,1415404
sbh,1368458
zuo,1423774
vrrm,1682745
med,910329
prva,1759655
gcp,1644440
esba,1553079
bdn,790816
gsat,1366868
lyel,1806952
uilcy,1449580
cpe,928022
nktr,906709
bsig,1748824
cdlx,1666071
cdna,1217234
hmy,1023514
ffbc,708955
ese,866706
sage,1597553
tds,1051512
stfc,874977
epay,1073349
ibrx,1326110
sasr,824410
vsto,1616318
comm,1517228
etwo,1800347
wgo,107687
fmbi,702325
dbc,1328237
vrts,883237
bcnay,1445168
hrmy,1802665
goev,1750153
pdm,1042776
pax,1825570
ptmn,1372807
wsbc,203596
nac,1074952
rqi,1157842
mwa,1350593
ety,1340736
md,893949
bur,1714174
fcel,886128
ths,1320695
psmt,1041803
bsm,1621434
roic,1407623
npo,1164863
rlj,1511337
banf,760498
jks,1481513
arry,1820721
teo,932470
dcbo,1829959
wish,1822250
frme,712534
iosp,1054905
clbk,1723596
acls,1113232
impjy,1437538
prk,805676
anf,1018840
dniyy,1487739
aat,1500217
celz,1187953
noah,1499543
utz,1739566
sblk,1386716
gsky,1712923
codi,1345126
nuv,812801
fcpt,1650132
wre,104894
prgs,876167
oscr,1568651
api,1802883
rily,1464790
om,1484612
cort,1088856
regi,1463258
frg,1528930
vvnt,1713952
ptve,1527508
adx,2230
xper,1803696
ue,1611547
bcat,1809541
cgau,1854640
ebs,1367644
smci,1375365
cake,887596
gtn,43196
bcrx,882796
odp,800240
idcc,1405495
cdxs,1200375
evt,1253327
gdyn,1743725
praa,1185348
phr,1412408
gnw,1276520
ctre,1590717
myte,1831907
atsg,894081
maxr,1121142
momo,1610601
skyw,793733
sah,1043509
sfix,1576942
sjw,766829
mnr,67625
tse,1519061
rnst,715072
usna,896264
ftai,1590364
mfa,1055160
iba,1044896
kn,1587523
htlf,920112
laur,912766
mgni,1595974
cnr,883902
nxe,1698535
fbk,1649749
trmk,36146
scgey,1449267
banr,946673
vcra,1129260
lev,1834974
nuvb,1811063
pi,1114995
stc,94344
atgsy,1437541
edit,1650664
vrtv,1599489
himx,1342338
modv,1220754
ctos,1709682
hmhc,1580156
vtkly,913744
kar,1395942
skt,899715
xncr,1326732
gdot,1386278
gcmg,1819796
tptx,1595893
nvee,1532961
icfi,1362004
nxrt,1620393
xhr,1616000
argo,1091748
eght,1023731
pty,1190935
cnk,1385280
lwlg,1325964
gsbd,1572694
alkt,1529274
cbz,944148
pagp,1581990
aeva,1789029
mnro,876427
prta,1559053
csiq,1375877
bgs,1278027
gkos,1192448
spns,885740
crsr,1743759
crk,23194
or,1627272
asz,1839191
eqx,1756607
sbgi,912752
irbt,1159167
jps,1176433
wfrd,1603923
htgc,1280784
pdo,1798618
mygn,899923
vbtx,1501570
drh,1298946
camt,1109138
dkl,1552797
pslv,1494728
ari,1467760
crlbf,1832928
bbby,886158
jack,807882
ping,1679826
ati,1018963
sbcf,730708
forty,1045986
akr,899629
rig,1451505
mgrc,752714
utg,1263994
vlrs,1520504
rlgy,1398987
cmpr,1262976
ssok,1559157
pgre,1605607
snbr,827187
hni,48287
pubm,1422930
taro,906338
atds,1068689
rvt,804116
rvmd,1628171
bvn,1013131
lkfn,721994
star,1095651
ty,99614
mho,799292
cash,907471
mmi,1578732
bdj,1332283
eurn,1604481
dea,1622194
mgpi,835011
cswi,1624794
bpiry,1437441
gab,794685
infn,1138639
csgs,1005757
myrg,700923
gpre,1309402
cdev,1658566
amk,1591587
lbrt,1694028
ntb,1653242
srne,850261
ako-a,925261
evri,1318568
btt,1528437
lnth,1521036
cubi,1488813
irwd,1446847
hbm,1322422
mtor,1113256
meg,1643615
gwb,1613665
mtrn,1104657
gva,861459
amrs,1365916
xpel,1767258
clov,1801170
oi,812074
pfs,1178970
ecpg,1084961
fhtf,1764443
krg,1286043
achr,1824502
alg,897077
vet,1293135
sava,1069530
foe,35214
alec,1653087
band,1514416
pmt,1464423
vcel,887359
huya,1728190
patk,76605
hope,1128361
usa,799195
egbn,1050441
bgcp,1094831
alex,1545654
calm,16160
cmp,1227654
tgh,1413159
jag,1685715
msex,66004
gbt,1629137
dfh,1825088
cccc,1662579
nmih,1547903
dsl,1566388
btegf,1279495
hep,1283140
nstg,1401708
hska,1038133
blmn,1546417
nwbi,1471265
extr,1078271
shyf,743238
prch,1784535
etg,1270523
int,789460
cohu,21535
kro,1257640
oxm,75288
pdi,1510599
fvti,1626745
tslx,1508655
baly,1747079
osis,1039065
cvii,1828248
road,1718227
kahc,1843212
jbi,1839839
ceqp,1136352
mei,65270
step,1796022
two,1465740
rpay,1720592
vrm,1580864
hcat,1636422
gogl,1029145
adldy,1641427
tvtx,1438533
wmk,105418
accd,1481646
mlab,724004
avya,1418100
cyh,1108109
rtlr,1748773
wow,1701051
play,1525769
agio,1439222
msge,1795250
morf,1679363
bma,1347426
amcx,1514991
plmr,1761312
ssp,832428
ssdt,1673504
cdmo,704562
sybt,835324
lzb,57131
eat,703351
lnn,836157
zeta,1851003
gpro,1500435
cron,1656472
pten,889900
hees,1339605
elf,1600033
ns,1110805
ssys,1517396
grbk,1373670
ahl-pc,1267395
finv,1691445
kfrc,930420
igms,1496323
hmn,850141
frta,1678463
nbtb,790359
ego,918608
azul,1432364
krys,1711279
yumm,1073748
sncy,1743907
adct,1771910
aspn,1145986
ypf,904851
domo,1505952
cvi,1376139
supn,1356576
avav,1368622
cffn,1490906
mfgp,1359711
big,768835
ges,912463
kos,1509991
aste,792987
verv,1840574
imkta,50493
twou,1459417
wrld,108385
flws,1084869
rwt,930236
ptgx,1377121
wabc,311094
gic,945114
tnc,97134
wkme,1847584
bbn,1493683
dao,1781753
ttmi,1116942
gff,50725
nfh,1737422
esta,1688757
etv,1322436
evv,1222922
bxmx,1298699
inbx,1739614
amwl,1393584
svc,945394
inbt,1657803
dvax,1029142
plus,1022408
atge,730464
ipof,1818873
acmr,1680062
usac,1522727
slqt,1794783
fpf,1567569
geni,1834489
trs,842633
kalu,811596
efsc,1025835
bv,1734713
dm,1754820
nfj,1260563
tree,1434621
kra,1321646
gnl,1526113
ilpt,1717307
ldi,1831631
clne,1368265
sumo,1643269
seer,1726445
cmre,1503584
dfin,1669811
gogo,1537054
delky,1361371
tgp,1308106
hyt,1222401
ladr,1577670
pbf,1534504
tbbk,1295401
adus,1468328
nymt,1273685
dac,1369241
rdwr,1094366
silk,1397702
avns,1606498
eb,1475115
qtrx,1503274
cldx,744218
pro,1392972
avid,896841
rckt,1281895
fcf,712537
rdnt,790526
gbx,923120
sdig,1856028
nwn,1733998
cco,1334978
sgh,1616533
buse,314489
enva,1529864
bkgfy,1447137
niu,1744781
enta,1177648
par,708821
mntk,1826600
gb,1799983
mag,1230992
mytay,1047564
iag,1203464
rere,1838957
csr,798359
ccyc,1681769
btz,1379384
mbuu,1590976
gty,1052752
bhlb,1108134
dcom,846617
posh,1825480
aka,1865107
fro,913290
afya,1771007
tdup,1484778
crs,17843
aosl,1387467
gol,1291733
atra,1604464
prlb,1443669
imcr,1671927
bfly,1804176
mtls,1091223
dlx,27996
ysg,1819580
mrtn,799167
scs,1050825
blnk,1429764
stra,1013934
imgn,855654
bpmp,1708301
din,49754
rgnx,1590877
ocsl,1414932
myov,1679082
htld,799233
ngm,1426332
sbsi,705432
cls,1030894
hpk,1792849
nbhc,1475841
nmfc,1496099
giii,821002
azz,8947
pct,1830033
scwx,1468666
amrn,897448
schn,912603
epac,6955
cgnt,1824814
alx,3499
yext,1614178
cde,215466
plby,1803914
cmco,1005229
avxl,1314052
loma,1711375
avo,1802974
slcjy,1523541
gpor,874499
pta,1793882
spnt,1576018
lrn,1157408
plya,1692412
prim,1361538
ltc,887905
nog,1104485
bif,102426
gden,1071255
rnp,1224450
veco,103145
agm,845877
rxdx,1718852
pgti,1354327
aledy,1508668
asix,1673985
uis,746838
isee,1410939
bcyc,1761612
ttcf,1741231
schl,866729
jmia,1756708
chrs,1512762
bnr,1792267
pra,1127703
atri,701288
tell,61398
bst,1616678
qure,1590560
alxo,1810182
shen,354963
arlp,1086600
sxi,310354
gel,1022321
fgen,921299
ino,1055726
repl,1737953
mcri,907242
ero,1853860
mbin,1629019
hsc,45876
faro,917491
ocfc,1004702
qqqx,1608741
nrix,1549595
jwsm,1831359
cnob,712771
plce,1041859
ofg,1030469
nmz,1266585
kros,1664710
glng,1207179
fbnc,811589
ptnr,1096691
mor,1340243
brmk,1784797
arch,1037676
hut,1731805
sa,1231346
axsm,1579428
air,1750
chco,726854
btrs,1774155
yduqy,1519821
tcbk,356171
thry,1556739
hzo,1057060
love,1701758
mnrl,1745797
arce,1740594
orgo,1661181
tvty,704415
acb,1683541
fdp,1047340
lung,1127537
usph,885978
uvv,102037
audc,1086434
ichr,1652535
acel,1698991
cars,1683606
bli,1689657
poly,914025
aac,1829432
nlst,1282631
zumz,1318008
avah,1832332
hcsg,731012
brkl,1049782
bfs,907254
sens,1616543
imos,1123134
goco,1808220
alvr,1754068
cenx,949157
itos,1808865
chef,1517175
nrk,1195739
vnet,1508475
mdgl,1157601
stba,719220
bkuh,1440153
aiv,922864
oflx,1317945
radi,1810739
itpof,880224
snex,913760
aten,1580808
oii,73756
wetg,1784970
saft,1172052
tmp,1005817
eos,1308335
mqy,890196
cnxn,1050377
dk,1694426
ciso,1777319
hibb,1017480
srce,34782
kref,1631596
pbi,78814
smp,93389
erii,1421517
arko,1823794
grc,42682
hims,1773751
scu,1403256
bzun,1625414
rc,1527590
matw,63296
etw,1322435
blfs,834365
ffwm,1413837
uuuu,1385849
cxw,1070985
ruby,1709401
ww,105319
taqr,1656053
ande,821026
opi,1456772
ggpi,1847127
chy,1222719
dnn,1063259
eig,1379041
fnma,310522
smwb,1842731
umh,752642
sgmo,1001233
aroc,1389050
kamn,54381
real,1573221
hcc,1691303
kids,1425450
arco,1508478
pfc,946647
agys,78749
cts,26058
sfl,1289877
cndt,1677703
inva,1080014
rgr,95029
tgi,1021162
silv,1659520
atec,1350653
clb,1000229
amtb,1734342
pcvx,1649094
cers,1020214
innv,1834376
apog,6845
pdfs,1120914
rvnc,1479290
qtt,1733298
hyfm,1695295
nndm,1643303
apr,1735803
dawn,1845337
cbd,1038572
flng,1772253
amwd,794619
hkib,1769731
vrex,1681622
idt,1005731
axl,1062231
oec,1609804
clmt,1340122
omp,1652133
ltch,1826000
endp,1593034
lasr,1124796
tfan,1700849
nrc,70487
sand,1434614
chct,1631569
sii,1512920
rbcaa,921557
ecol,1783400
rfp,1393066
nxgn,708818
trssf,1778129
evop,1704596
clm,814083
karo,1828102
igr,1268884
hlit,851310
forr,1023313
hyln,1759631
krny,1617242
aod,1379400
cmps,1816590
tgsgy,1437731
gsm,1639877
xene,1582313
mrus,1651311
reta,1358762
sndl,1766600
chi,1171471
prpb,1812667
ocgn,1372299
cet,18748
dnmr,1779020
mgic,876779
hurn,1289848
rpt,842183
hera,1842912
imax,921582
pam,1469395
tls,320121
gam,40417
biogy,1572957
bkd,1332349
cpuh,1828608
gevo,1392380
pmvp,1699382
hqh,805267
afin,1568162
gabc,714395
awf,906013
gshn,1639327
sdc,1775625
dbi,1319947
plab,810136
cstl,1447362
revg,1687221
prtc,1782999
by,1702750
itcb,1276671
atex,1304492
clvly,1290877
for,1406587
iesc,1048268
hmst,1518715
gsg,1332174
ewtx,1710072
cioxy,1483379
nhc,1047335
amph,1297184
bcsf,1655050
crhc,1818212
mvis,65770
csv,1016281
nexa,1713930
gldd,1372020
trmr,1849396
lmat,1158895
apsg,1820872
banc,1169770
amsf,1018979
mnkd,899460
adtn,926282
aawh,1756390
ocft,1780531
gmre,1533615
myi,883412
pfbc,1492165
jbss,880117
yala,1794350
oprx,1448431
can,1780652
jout,788329
ceva,1173489
orla,1680056
modn,1118417
ngd,800166
aszp,1021917
inn,1497645
brbr,1772016
brog,1774983
crnx,1658247
mgnx,1125345
thq,1604522
kyn,1293613
vldr,1745317
ha,1172222
ccrn,1141103
jynt,1612630
fax,790500
jpc,1216583
rna,1599901
resi,1555039
ango,1275187
tsc,1380846
obnk,1516912
res,742278
dsgn,1807120
absi,1672688
ffc,1174164
eim,1176984
atlc,1464343
wina,908315
bmdpf,1002788
view,1811856
aus,1838207
mov,72573
nesr,1698514
qnst,1117297
cogny,1584943
bngo,1411690
max,1818383
osw,1758488
cown,1466538
wnc,879526
eh,1759783
tbi,768899
ccf,830524
dnow,1599617
denn,852772
jrvr,1620459
vtol,1525221
trtx,1630472
oust,1816581
ebix,814549
ra,1655099
ryi,1481582
hrtx,818033
wetf,880631
pae,1720821
gco,18498
dht,1331284
skil,1774675
wash,737468
btu,1064728
pll,1728205
vvi,884219
arct,1768224
swm,1000623
tigr,1756699
cepu,1717161
plow,1287213
aio,1778114
cii,1278895
caap,1717393
tile,715787
slp,1023459
knsa,1730430
ghld,1821160
pml,1170299
rmax,1581091
nssc,69633
vmo,884152
sph,1005210
gof,1380936
ahh,1569187
mgtx,1735438
bhe,863436
zeal,1674988
cplg,1707178
tgls,1534675
dly,1788399
mhd,1034665
holi,1357450
tmci,1630627
bmtc,802681
pump,1680247
xent,1271214
lbai,846901
clfd,796505
bhk,1160864
amr,1704715
ten,1024725
hbnc,706129
tcx,909494
htd,1260041
mcrb,1609809
sptn,877422
grwg,1604868
ac,1642122
geo,923796
agro,1499505
vnda,1347178
srrk,1727196
plym,1515816
ntgr,1122904
nfbk,1493225
rapt,1673772
nex,1688476
cal,14707
vray,1597313
swbi,1092796
jqc,1227476
azre,1633438
lpi,1528129
hci,1400810
qcrh,906465
doyu,1762417
gnog,1768012
ainv,1278752
safly,1538028
bwmx,1788257
nie,1383441
splp,1452857
scsc,918965
root,1788882
nmco,1774342
fnko,1704711
lgv,1832300
good,1234006
ghg,1724755
ntst,1798100
gts,1171662
paya,1819881
pntm,1830392
apgb,1838337
zy,1645842
bcor,1068875
uan,1425292
wlkp,1604665
agen,1098972
hsii,1066605
pdt,855886
fph,1574197
invz,1835654
opra,1737450
uvsp,102212
mtl,1302362
land,1495240
ayrwf,1847462
lind,1512499
acrs,1557746
ihc,701869
krp,1657788
wksp,1096275
abtx,1642081
parr,821483
ubp,1029800
clar,913277
slrc,1418076
bjri,1013488
hfwa,1046025
bitf,1812477
anab,1370053
bomn,1494582
bcx,1506289
phk,1219360
uht,798783
sndx,1395937
wiw,1267902
este,10254
bto,925683
rbbn,1708055
hone,1769617
alpc,1616736
abit,1095146
prdo,1046568
fbms,947559
nnox,1795251
oxlc,1495222
asle,1754170
tcpc,1370755
npacy,1450276
uec,1334933
aip,1667011
rrd,29669
kura,1422143
pgen,1356090
acco,712034
talo,1724965
nwli,1635984
onew,1772921
gbio,1733294
arqt,1787306
dgii,854775
igap,1506983
bxc,1301787
hwkn,46250
omic,1850906
vivo,794172
gsl,1430725
alp-pq,3153
pahc,1069899
ntus,878526
goss,1728117
tup,1008654
ipsc,1850119
mx,1325702
mdxg,1376339
hfro,1710680
trvg,1683825
vhi,59255
lx,1708259
cio,1593222
gsbc,854560
nptn,1227025
hcci,1403431
eoi,1300391
stng,1483934
hstm,1095565
emd,1227862
iim,885601
np,1296435
mcb,1476034
ingn,1294133
nkx,1195738
ontf,1110611
glp,1323468
dmrc,1438231
hov,357294
cpf,701347
leu,1065059
veri,1615165
ldp,1548717
boe,1320375
sln,1479615
csii,1180145
meso,1345099
notv,720154
svfa,1828478
cgbd,1544206
efc,1411342
amswa,713425
aan,1821393
merc,1333274
ncbs,1174850
glt,41719
rptx,1808158
fmcb,1085913
ctbi,350852
nbr,1163739
imvt,1764013
vsec,102752
fmbh,700565
strl,874238
zgnx,1375151
bvs,1665988
ffntf,1783875
knte,1797768
ctrn,1318484
lgsxy,1447221
ecom,1169652
airs,1870940
titn,1409171
bw,1630805
nx,1423221
cfb,1458412
arlo,1736946
boac,1818089
mitk,807863
capl,1538849
zyme,1403752
ccd,1602584
bcab,1826892
fmtx,1538927
peri,1338940
stok,1623526
yell,716006
avan,1819608
bvh,315858
vxrt,72444
vgm,880892
maxn,1796898
vkq,877463
lbc,1475348
ffic,923139
ride,1759546
btwn,1815086
ble,1176194
ymab,1722964
boom,34067
hiii,1823034
pzn,1399249
ta,1378453
cry,784199
iiin,764401
kron,1741830
mye,69488
arr,1428205
crzo,1040593
idya,1676725
pcn,1160990
hnst,1530979
novn,1467154
slca,1524741
mcbs,1747068
rbac,1815184
bzh,915840
bbdc,1379785
ivr,1437071
ceix,1710366
cgem,1789972
cvgw,1133470
pbfx,1582568
msda,1846996
ngms,1821349
mass,1555279
ruprf,1010000
afmd,1608390
gprk,1464591
tshmy,1503526
kdny,1435049
abml,1576873
drd,1023512
goac,1816176
iqi,885125
drq,1042893
fpac,1829426
mgi,1273931
olp,712770
tgs,931427
lgac,1836337
smpr,773717
scoa,1828985
nid,1557915
slam,1838162
rad,84129
acre,1529377
ambc,874501
sols,1519177
akro,1744659
crmt,799850
iiiv,1728688
pfn,1296250
prax,1689548
gci,1579684
cac,750686
tpb,1290677
imtx,1809196
tclry,1080259
newt,1587987
cprx,1369568
bit,1562818
myd,879361
apts,1481832
cmlt,1843762
crai,1053706
sohu,1734107
gim,828803
gth,1782594
clw,1441236
ftci,1828161
fsp,1031316
vitl,1579733
dtrc,1182737
spaq,1838527
vvr,1059386
uslm,82020
vslax,853180
ccvi,1828250
bry,1705873
vrs,1421182
mtw,61986
trns,99302
stkl,351834
sboey,1578955
curo,1711291
idex,837852
stro,1382101
etj,1395325
cbtx,1473844
bfk,1137393
hafc,1109242
skyt,1819974
gsev,1828096
msc,1713334
ehth,1333493
uxin,1729173
wpcb,1836074
quot,1115128
blx,890541
gato,1517006
dyn,1818794
exk,1277866
kop,1315257
gbl,1060349
avir,1593899
cutr,1162461
kelya,55135
prty,1592058
fmcc,1026214
utl,755001
ruth,1324272
kzr,1645666
desp,1703141
sibn,1459839
insg,1022652
prpl,1643953
tmst,1598428
dbd,28823
ontx,1130598
lqdt,1235468
ospn,1044777
wttr,1693256
petq,1668673
kvsc,1846068
gpmt,1703644
tpc,77543
htbk,1053352
hngr,722723
chs,897429
dske,1642453
hesm,1789832
dhc,1075415
hzon,1821788
fc,886206
gnk,1326200
prld,1678660
muc,1051004
atni,879585
nxj,1087786
bbar,913059
vcv,895531
sva,1084201
treb,1805833
bgy,1393299
tals,1827506
poww,1015383
grpn,1490281
nbb,1478888
pgc,1050743
fviv,1828183
smlr,1554859
ulnv,1605810
vinp,1826286
vygg,1822877
trst,357301
alcc,1849056
svm,1340677
vbiv,764195
dmlp,1172358
diax,1608742
annx,1528115
vwe,1834045
zuus,1687926
nwbo,1072379
dhil,909108
cydy,1175680
hbia,732417
coll,1267565
prts,1378950
naut,1808805
trmd,1655891
cmbm,1738177
cldt,1476045
catc,711772
rev,887921
hckt,1057379
hy,1173514
yorw,108985
cnsl,1304421
cmtl,23197
tbph,1583107
amrk,1591588
ccv,1812234
cfiv,1825249
fcuv,1590418
ghy,1554697
tmdx,1756262
avk,1219120
ctlp,896429
sp,1059262
imxi,1683695
sbr,710752
bgb,1546429
blue,1293971
wkhs,1425287
nmm,1415921
pebo,318300
ikna,1835579
mvf,835948
legh,1436208
mbi,814585
mit,1826058
swir,1111863
blde,1779128
fsnb,1840225
osur,1116463
cara,1346830
vuzi,1463972
srdx,924717
egrx,827871
fsm,1341335
cass,708781
amrx,1723128
hps,1215913
acqr,1837393
agx,100591
oprt,1538716
leap,1818346
le,799288
lxrx,1062822
grts,1656634
mmx,1773250
rm,1519401
blw,1233681
phat,1783183
thw,1635977
ifn,917100
thff,714562
fdmt,1650648
evc,1109116
mua,901243
upld,1505155
tpic,1455684
sri,1043337
stg,1723935
indt,1037390
chw,1396277
pntg,1766400
mrc,1439095
lmaca,1831992
ipod,1818876
bme,1314966
ogi,1620737
rmgc,1838108
tdf,919893
ofix,884624
stk,1471420
psnl,1527753
siga,1010086
rex,744187
mmd,1518557
mui,1232860
lgo,1400438
eft,1288992
npk,80172
jfr,1276533
agcb,1830232
abus,1447028
fanh,1413855
adap,1621227
opy,791963
cpac,1221029
fcbc,859070
srg,1628063
tgb,878518
hix,1058239
amot,46129
rick,935419
bfst,1624322
seah,1820852
mmu,886043
xl,1772720
ufcs,101199
sify,1094324
ggn,1313510
hvt,216085
amti,1801777
nrgx,1756908
rnlx,1811115
anip,1023024
igd,1285890
hmpt,1830197
myn,882150
dsp,1828791
rgp,1084765
tspq,1838219
acbi,1461755
revh,1841389
chuy,1524931
thr,1489096
vaqc,1842386
cir,1091883
jpi,1547994
cswc,17313
nqp,870780
rmr,1644378
biox,1769484
gmii,1819395
mod,67347
mcs,62234
anik,898437
crf,33934
tcs,1411688
mfl,1045126
ipi,1421461
irmd,1325618
conn,1223389
plrx,1746473
nvgs,1581804
awp,1390195
vapo,1253176
gain,1321741
hpi,1176199
btai,1720893
atrs,1016169
evn,1074540
krus,1772177
dsu,1051003
wdh,1823986
lxfr,1096056
rbnc,1606440
fosl,883569
arow,717538
bfc,1746109
dco,30305
scvl,895447
vki,908993
dfp,1559991
dba,1383082
prpc,1821329
dpg,1515671
efr,1258623
haac,1824013
tpvg,1580345
wsbf,1569994
oric,1796280
mca,888410
mbwm,1042729
frph,844059
dlth,1649744
msbi,1466026
iva,1756594
itrn,1337117
enob,1527728
ke,1606757
dx,826675
ead,1210123
yin,1661125
wldn,1370450
tsha,1806310
sxc,1514705
grvy,1313310
fsbc,1275168
spwh,1132105
ccap,1633336
bbsi,902791
ueic,101984
vff,1584549
cresy,1034957
ytpg,1840859
isd,1534880
pv,1818787
sptk,1836259
ccb,1437958
leo,818972
apph,1807707
cmrx,1117480
lpg,1596993
loop,1504678
phar,1828316
fulc,1680581
bui,1528988
mcft,1638290
fnch,1733257
pets,1040130
iclk,1697818
fsd,1494530
dxpe,1020710
vor,1817229
rmo,1757932
ocul,1393434
raas,1804583
tbcp,1815753
wtba,1166928
ncv,1214935
ufpt,914156
egle,1322439
lwel,1567098
sirr,1523526
motv,1827821
flic,740663
cfvi,1830081
alrs,903419
qiwi,1561566
rytm,1649904
amal,1823608
ctaq,1823634
mbac,1839175
fmac,1822219
eqd,1818221
pflt,1504619
mitt,1514281
ohpa,1836129
vec,1601548
finm,1823855
fmnb,709337
tcva,1845580
snrh,1823854
itmr,1613170
mofg,1412665
inve,1036044
agac,1833909
amtx,738214
hhla,1824185
htbi,1538263
dgnu,1827076
vera,1831828
cnvy,1787640
seznl,1662991
ebf,33002
iiac,1825042
vist,1762506
ephy,1827248
dcrn,1836154
veru,863894
dtil,1357874
hayn,858655
fisi,862831
pdot,1841845
twi,899751
stxb,1499453
metc,1687187
pacx,1829797
dmtk,1651944
atha,1620463
vgii,1841761
ecc,1604174
pko,1412350
ll,1396033
wti,1288403
orc,1518621
dcph,1654151
hbt,775215
impx,1820191
fpvd,1518720
rmni,1635282
xpdi,1839341
djco,783412
rmt,912147
cool,1829953
uve,891166
omer,1285819
fcax,1823733
eto,1281926
tlga,1827871
ormp,1176309
bwb,1341317
aaqc,1838883
spfi,1163668
phvs,1830487
pyr,1743344
bbcp,1703956
algs,1799448
nstb,1834518
trc,96869
cyd,932695
hlx,866829
hio,910068
ibcp,39311
co,1467808
tars,1819790
aerg,879911
atom,1420520
hlg,1596964
zixi,855612
ndls,1275158
loco,1606366
aadi,1422142
oepw,1824677
fra,1259708
plse,1625101
autl,1730463
dibs,1600641
rada,761238
ngca,1843388
cyt,1662244
grcl,1826492
irs,933267
ulh,1308208
caf,1368493
smmt,1599298
nktx,1787400
prth,1653558
rbb,1499422
smbc,916907
rdvt,1720116
alpp,1606698
pmo,900422
muj,1053988
mvbf,1277902
gbab,1495825
ebtc,1018399
acam,1846125
pnnt,1383414
txcb,1006840
sbnc,703904
tlys,1524025
bmrc,1403475
blbd,1589526
sfst,1090009
gtx,1735707
icpt,1270073
avdl,1012477
ktf,839533
eqbk,1227500
vpg,1487952
akya,1711933
avd,5981
naac,1830063
stxs,1289340
hmbl,1119190
ntp,829365
bfz,1137391
taco,1585583
apyx,719135
tpgy,1819399
asts,1780312
gnty,1058867
lhc,1824153
epix,1633932
rngtf,1431852
cstr,1676479
omn,1090061
hql,884121
bh,1726173
snii,1838359
nan,1074769
aray,1138723
kpti,1503802
prqr,1612940
bgfv,1156388
tdw,98222
pds,1013605
blu,1259942
evlo,1694665
miy,890393
ccne,736772
hpf,1189740
zev,1802749
ccbg,726601
sdhy,1812923
higa,1823776
etb,1308927
knop,1564180
pstx,1661460
acet,1720580
akba,1517022
kvsa,1841873
insw,1679049
cang,1725123
mhn,1038186
trin,1786108
ppt,827773
newp,1369085
ztr,836412
spne,1637761
ezoo,1752372
edn,1395213
pbt,319654
btaq,1815526
clsk,827876
ever,1640428
gthx,1560241
cps,1320461
gern,886744
aeri,1337553
ooma,1327688
ufi,100726
abst,1071058
gut,1080720
laws,703604
enpc,1816261
calt,1795579
joan,1834585
casa,1333835
dgica,800457
rfi,891290
kodk,31235
mirm,1759425
altg,1759824
tig,1801754
bhb,743367
aomr,1766478
inbk,1562463
soly,1548187
fhtx,1822462
ndac,1837067
sgu,1002590
cpsi,1169445
albo,1322505
afb,1162027
atmr,1836176
gmbt,1836190
glbl,1838615
gss,903571
wuyi,1687065
pcpc,1824993
ennv,1832351
ppgh,1826333
dxlg,813298
dtst,1419951
gsqd,1837207
giix,1841080
krt,1758021
frxb,1840161
scle,1838697
acah,1836274
fdus,1513363
hcic,1829455
cris,1108205
sanb,1856689
ptoc,1838238
slcr,1826553
ffa,1291334
allt,1365767
gilt,897322
ross,1841610
pmx,1181506
spgs,1839127
nodk,1681206
acii,1838614
gfx,1823896
coli,1829615
rxra,1840463
mrsn,1442836
moln,1745114
jcic,1822312
macc,1840148
twni,1835881
scob,1838431
slac,1834755
fact,1838987
lmrk,1615346
acro,1847891
tioa,1846163
gdlc,1729997
anzu,1840877
tipt,1393726
wald,1840199
cvlg,928658
min,826735
jri,1539337
adag,1818838
bym,1181187
best,1709505
spro,1701108
nakd,1707919
eose,1805077
mux,314203
olma,1750284
eypt,1314102
howl,1785530
sb,1434754
free,1753706
rigl,1034842
aef,846676
wsr,1175535
ctmx,1501989
puyi,1750264
pmm,844790
eglx,1854233
twnd,1814215
senea,88948
mpx,1129155
kopn,771266
dsm,855887
aldx,1341235
nsr,813639
amnb,741516
klr,1719489
mnmd,1813814
yac,1815302
jro,1289213
